id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_actions,first_action_date,last_action_date,click_count,reply_count,email_interaction_length_days,action_count_lag_1,action_count_lag_2,action_count_lag_5,action_count_lag_7,action_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_interaction_rate,cumulative_action_count,cumulative_click_count,cumulative_reply_count,days_since_last_action,avg_time_between_interactions,D&B_Score,target_met
300,0,0,0,0,0,1,35.0,0,0,0,1,1,0,Manufacturing,CA,5,2021-11-09 21:43:48+00:00,2024-03-04 13:05:58+00:00,2,3,845,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.4,1.6,178.8030586236194,210.75,HIGH,1
311,0,0,0,0,0,1,75.0,0,0,0,1,1,0,Manufacturing,TX,17,2023-05-08 16:05:00+00:00,2023-12-07 14:51:46+00:00,5,12,212,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.5882352941176471,1.0,0.0,1.0,1.0,9.0,2.588235294117647,6.411764705882353,15.177370183417462,12.9375,HIGH,1
505,1,0,0,0,0,1,45.0,0,0,0,1,1,0,Manufacturing,AZ,1,2023-02-22 22:19:07+00:00,2023-02-22 22:19:07+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
779,1,0,0,0,0,0,22.0,0,0,0,0,1,0,Manufacturing,CA,1,2023-12-11 20:03:17+00:00,2023-12-11 20:03:17+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
824,0,0,0,1,0,1,200.0,1,0,0,0,1,0,Manufacturing,CA,5,2022-07-26 19:05:38+00:00,2024-02-22 23:49:28+00:00,3,2,576,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.2,0.8,125.20305862361938,143.75,HIGH,0
1042,1,0,0,0,0,0,20.0,0,0,1,0,1,0,Manufacturing,FL,6,2023-03-21 12:51:44+00:00,2023-05-15 12:32:01+00:00,1,5,54,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,1.0,2.5,17.335882186349476,10.6,LOW,0
1084,0,0,0,0,0,1,74.0,0,0,0,1,1,0,Manufacturing,FL,1,2023-10-31 15:07:33+00:00,2023-10-31 15:07:33+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1138,1,0,0,0,0,0,18.0,0,0,0,0,1,0,Manufacturing,GA,1,2023-06-15 15:59:18+00:00,2023-06-15 15:59:18+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1158,0,0,0,0,1,1,130.0,0,0,0,1,1,0,Manufacturing,GA,18,2020-03-05 14:57:56+00:00,2024-01-31 01:48:15+00:00,2,16,1426,0.9444444444444444,0.8888888888888888,0.7222222222222222,0.6111111111111112,1.0,0.0,1.0,1.0,9.5,1.5555555555555556,7.944444444444445,81.72307183989427,83.52941176470588,HIGH,0
1368,1,0,0,0,0,1,39.0,0,0,0,1,1,0,Manufacturing,IN,1,2024-01-24 13:37:51+00:00,2024-01-24 13:37:51+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1712,0,0,0,0,0,1,11.0,0,0,0,0,1,0,Manufacturing,MN,3,2020-07-24 12:11:07+00:00,2020-07-28 15:46:18+00:00,1,2,4,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,18.005097706032284,1.5,HIGH,0
2091,1,0,0,0,0,1,7.0,0,0,0,0,1,0,Manufacturing,NY,2,2020-08-27 13:00:52+00:00,2021-07-16 12:26:12+00:00,0,2,322,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,186.50764655904842,322.0,HIGH,0
2213,0,0,0,1,0,1,50.0,0,0,0,1,1,0,Manufacturing,OH,3,2020-12-08 23:01:03+00:00,2020-12-11 15:04:58+00:00,1,2,2,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,17.671764372698952,1.0,HIGH,0
2340,1,0,0,0,0,1,50.0,0,0,0,1,0,1,Manufacturing,ON,1,2023-11-28 17:39:03+00:00,2023-11-28 17:39:03+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2593,0,0,0,0,0,1,36.0,0,0,0,1,1,0,Manufacturing,TN,1,2024-02-22 20:25:50+00:00,2024-02-22 20:25:50+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
2736,1,0,0,0,0,1,21.0,0,0,0,0,1,0,Manufacturing,TX,1,2020-10-27 13:37:27+00:00,2020-10-27 13:37:27+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
2744,1,0,0,0,0,1,24.0,0,0,0,0,1,0,Manufacturing,TX,2,2022-03-04 15:38:26+00:00,2022-05-24 12:52:39+00:00,0,2,80,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,65.50764655904842,80.0,HIGH,0
2751,1,0,0,0,0,1,27.0,0,0,0,0,1,0,Manufacturing,TX,1,2021-03-24 15:57:18+00:00,2021-03-24 15:57:18+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2786,0,0,0,0,1,1,137.0,0,1,0,0,1,0,Manufacturing,TX,11,2022-04-20 14:41:39+00:00,2023-10-13 00:03:48+00:00,11,0,540,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,1.0,0.0,1.0,1.0,6.0,6.0,0.0,53.728663010736085,54.0,HIGH,0
3004,0,0,0,0,1,1,58.0,0,0,0,1,1,0,Manufacturing,WI,1,2024-03-05 18:02:58+00:00,2024-03-05 18:02:58+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
297,1,0,0,0,0,1,35.0,0,0,0,1,1,0,HealthCareSocialAssistance,MO,63,2020-06-02 20:46:23+00:00,2023-11-13 18:23:37+00:00,9,54,1258,0.9841269841269841,0.9682539682539683,0.9206349206349206,0.8888888888888888,1.0,0.0,1.0,1.0,32.0,5.412698412698413,26.58730158730159,20.412941160604714,19.919354838709676,HIGH,1
444,1,0,0,0,0,1,5.0,0,0,0,0,1,0,HealthCareSocialAssistance,AZ,3,2022-08-17 21:00:06+00:00,2022-08-17 22:52:49+00:00,0,3,0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,17.005097706032284,0.0,HIGH,0
496,1,0,0,0,0,1,32.0,0,0,0,1,1,0,HealthCareSocialAssistance,AZ,1,2021-02-11 13:19:05+00:00,2021-02-11 13:19:05+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1171,0,0,0,1,0,1,31.0,0,0,0,1,1,0,HealthCareSocialAssistance,HI,1,2021-02-25 19:33:16+00:00,2021-02-25 19:33:16+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
1732,0,0,0,0,0,1,57.0,0,0,0,1,1,0,HealthCareSocialAssistance,MN,2,2020-09-11 16:47:34+00:00,2020-09-16 15:05:02+00:00,1,1,4,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,27.50764655904843,4.0,HIGH,0
2378,1,0,0,0,0,0,25.0,0,0,0,0,1,0,HealthCareSocialAssistance,OR,2,2021-06-28 19:20:48+00:00,2022-02-23 00:04:45+00:00,2,0,239,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,145.00764655904842,239.0,HIGH,0
2999,1,0,0,0,0,1,38.0,0,0,0,1,1,0,HealthCareSocialAssistance,WI,2,2021-04-19 14:04:51+00:00,2021-04-19 14:24:36+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.5,1.0,25.50764655904843,0.0,HIGH,0
264,1,0,0,0,0,0,31.0,0,0,0,1,1,0,Government,IN,15,2023-05-02 17:37:03+00:00,2023-08-11 17:59:40+00:00,2,13,101,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,1.0,0.0,1.0,1.0,8.0,1.1333333333333333,6.866666666666666,9.93435287453979,7.0,HIGH,1
44,1,0,0,0,0,0,7.0,0,0,0,0,1,0,FoodBeverage,PA,1,2021-07-27 18:27:20+00:00,2021-07-27 18:27:20+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,1
65,1,0,0,0,0,0,13.0,0,0,1,0,0,1,FoodBeverage,QC,5,2023-12-05 21:57:46+00:00,2023-12-13 21:34:38+00:00,1,4,7,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.203058623619372,1.25,HIGH,1
135,0,0,0,1,0,1,200.0,0,1,0,0,1,0,FoodBeverage,OR,5,2023-01-09 23:14:38+00:00,2024-01-12 18:59:28+00:00,3,2,367,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.4,1.6,83.40305862361937,91.5,HIGH,1
218,1,0,0,0,0,0,11.0,0,0,1,0,0,1,FoodBeverage,AB,2,2023-04-18 21:13:47+00:00,2023-06-12 13:07:07+00:00,1,1,54,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,52.507646559048425,54.0,HIGH,1
221,1,0,0,0,0,0,11.0,0,0,1,0,0,1,FoodBeverage,ON,2,2023-01-19 20:19:11+00:00,2023-02-28 18:10:28+00:00,1,1,39,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.5,45.007646559048425,39.0,HIGH,1
282,1,0,0,0,0,1,60.0,0,0,0,1,1,0,FoodBeverage,CA,24,2023-09-26 14:57:40+00:00,2024-02-06 20:16:40+00:00,8,16,133,0.9583333333333334,0.9166666666666666,0.7916666666666666,0.7083333333333334,1.0,0.0,1.0,1.0,12.5,4.416666666666667,8.083333333333334,7.375637213254035,5.478260869565218,HIGH,1
689,1,0,0,0,0,0,7.0,0,0,0,0,1,0,FoodBeverage,CA,1,2020-11-13 14:38:02+00:00,2020-11-13 14:38:02+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
720,1,0,0,0,0,1,10.0,0,0,0,0,1,0,FoodBeverage,CA,1,2022-07-06 22:14:38+00:00,2022-07-06 22:14:38+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
748,1,0,0,0,0,1,13.0,0,0,0,0,1,0,FoodBeverage,CA,2,2022-09-13 16:07:55+00:00,2022-10-31 18:42:11+00:00,0,2,48,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,49.507646559048425,48.0,HIGH,0
763,1,0,0,0,0,0,19.0,0,0,0,0,1,0,FoodBeverage,CA,1,2022-06-30 15:29:34+00:00,2022-06-30 15:29:34+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
796,1,0,0,0,0,1,25.0,0,0,1,0,1,0,FoodBeverage,CA,1,2020-08-20 16:02:45+00:00,2020-08-20 16:02:45+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
928,1,0,0,0,0,0,8.0,0,0,0,0,1,0,FoodBeverage,CT,3,2022-02-04 14:01:07+00:00,2022-02-15 21:07:38+00:00,1,2,11,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,20.671764372698952,5.5,HIGH,0
1410,0,0,0,0,0,1,65.0,0,0,0,1,1,0,FoodBeverage,KS,19,2020-11-09 14:20:16+00:00,2023-06-14 14:39:20+00:00,9,10,947,0.9473684210526315,0.8947368421052632,0.7368421052631579,0.631578947368421,1.0,0.0,1.0,1.0,10.0,5.684210526315789,4.315789473684211,52.36922595358405,52.44444444444444,HIGH,0
1438,1,0,0,0,0,0,20.0,0,0,1,0,1,0,FoodBeverage,KY,1,2023-12-07 15:14:00+00:00,2023-12-07 15:14:00+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
1450,1,0,0,0,0,0,3.0,0,0,0,0,1,0,FoodBeverage,LA,1,2021-01-07 18:56:33+00:00,2021-01-07 18:56:33+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,0
1670,0,0,0,0,0,1,39.0,0,0,0,1,1,0,FoodBeverage,MI,4,2020-05-19 12:39:06+00:00,2021-05-13 14:45:53+00:00,0,4,359,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.0,2.5,102.25382327952421,119.33333333333333,HIGH,0
2121,0,0,0,0,0,0,26.0,0,0,0,0,1,0,FoodBeverage,NY,2,2023-09-27 12:45:31+00:00,2024-01-18 13:36:44+00:00,0,2,113,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,82.00764655904842,113.0,HIGH,0
2123,0,0,0,0,0,1,29.0,0,0,0,0,1,0,FoodBeverage,NY,2,2020-10-29 14:06:56+00:00,2022-07-20 01:40:15+00:00,2,0,628,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,339.50764655904845,628.0,HIGH,0
2194,1,0,0,0,0,1,16.0,0,0,0,0,1,0,FoodBeverage,OH,6,2020-05-07 13:04:23+00:00,2023-11-27 17:34:13+00:00,2,4,1299,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,0.6666666666666666,2.8333333333333335,224.6692155196828,259.4,HIGH,0
2271,1,0,0,0,0,1,11.0,0,0,0,0,1,0,FoodBeverage,OK,1,2022-09-26 20:53:20+00:00,2022-09-26 20:53:20+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2733,1,0,0,0,0,1,20.0,0,0,0,0,1,0,FoodBeverage,TX,1,2022-03-01 16:16:33+00:00,2022-03-01 16:16:33+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,0
2917,1,0,0,0,0,0,6.0,0,0,1,0,1,0,FoodBeverage,WA,10,2021-05-24 20:37:29+00:00,2024-01-18 16:22:36+00:00,4,6,968,0.9,0.8,0.5,0.3,1.0,0.0,1.0,1.0,5.5,3.0,2.5,101.50152931180969,107.11111111111111,HIGH,0
6,1,0,0,0,0,0,3.0,0,0,0,0,1,0,FieldServices,NC,1,2020-06-09 22:00:06+00:00,2020-06-09 22:00:06+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
18,1,0,0,0,0,0,5.0,0,0,0,0,1,0,FieldServices,OK,1,2020-06-23 23:14:27+00:00,2020-06-23 23:14:27+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
19,1,0,0,0,0,0,5.0,0,0,0,0,1,0,FieldServices,PA,1,2020-06-29 13:36:03+00:00,2020-06-29 13:36:03+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,HIGH,1
25,1,0,0,0,0,1,5.0,0,0,0,0,1,0,FieldServices,FL,5,2021-04-26 16:11:53+00:00,2021-05-04 19:07:39+00:00,1,4,8,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.4,2.6,11.603058623619372,1.75,LOW,1
28,1,0,0,0,0,0,5.0,0,0,0,0,1,0,FieldServices,NC,1,2021-07-01 17:05:04+00:00,2021-07-01 17:05:04+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
50,1,0,0,0,0,1,9.0,0,0,0,0,1,0,FieldServices,MN,1,2020-06-11 18:36:48+00:00,2020-06-11 18:36:48+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,HIGH,1
56,1,0,0,0,0,0,11.0,0,0,0,0,0,1,FieldServices,ON,3,2023-05-08 15:32:57+00:00,2023-05-11 14:58:22+00:00,0,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,17.671764372698952,1.0,MEDIUM,1
70,1,0,0,0,0,0,15.0,0,0,1,0,1,0,FieldServices,FL,4,2021-07-27 04:18:37+00:00,2023-08-10 10:47:38+00:00,3,1,744,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,2.25,0.25,198.50382327952423,247.66666666666666,HIGH,1
85,1,0,0,0,0,0,20.0,0,0,1,0,1,0,FieldServices,GA,11,2022-06-17 21:42:11+00:00,2023-11-13 22:26:53+00:00,2,9,514,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,1.0,0.0,1.0,1.0,6.0,1.7272727272727273,4.2727272727272725,50.910481192554265,50.9,HIGH,1
105,1,0,0,0,0,1,31.0,0,0,0,1,1,0,FieldServices,OH,2,2023-01-03 15:20:52+00:00,2023-01-26 17:16:47+00:00,0,2,23,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,37.007646559048425,23.0,HIGH,1
108,1,0,0,0,0,1,36.0,0,0,0,1,1,0,FieldServices,FL,6,2020-11-20 15:42:50+00:00,2023-08-17 14:54:33+00:00,1,5,999,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,3.5,1.0,2.5,174.6692155196828,199.4,HIGH,1
115,1,0,0,0,0,1,42.0,0,0,0,1,1,0,FieldServices,MO,3,2023-10-20 18:50:37+00:00,2023-11-29 15:17:55+00:00,1,2,39,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.6666666666666667,30.005097706032284,19.5,HIGH,1
128,0,0,0,0,0,1,60.0,0,0,0,1,1,0,FieldServices,IL,7,2020-05-12 17:53:25+00:00,2022-06-08 14:40:53+00:00,1,6,756,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,0.14285714285714285,3.857142857142857,115.0021847311567,125.66666666666667,HIGH,1
132,0,0,0,0,0,1,100.0,0,0,0,1,1,0,FieldServices,IL,15,2020-12-07 22:25:31+00:00,2023-10-09 15:19:17+00:00,5,10,1035,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,1.0,0.0,1.0,1.0,8.0,2.933333333333333,5.066666666666666,72.20101954120646,73.71428571428571,HIGH,1
137,0,0,1,0,0,1,200.0,0,1,0,0,1,0,FieldServices,NC,9,2021-01-08 15:39:24+00:00,2023-11-27 19:21:14+00:00,2,7,1053,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,1.0,0.0,1.0,1.0,5.0,1.3333333333333333,3.6666666666666665,122.33503256867743,131.25,HIGH,1
160,1,0,0,0,0,1,35.0,0,0,0,1,1,0,FieldServices,AZ,10,2023-05-09 13:36:29+00:00,2023-06-12 17:38:28+00:00,1,9,34,0.9,0.8,0.5,0.3,1.0,0.0,1.0,1.0,5.5,0.4,5.1,8.101529311809685,3.3333333333333335,LOW,1
162,1,0,0,0,0,1,35.0,0,0,0,1,1,0,FieldServices,IL,9,2021-09-23 21:47:55+00:00,2024-02-15 19:51:37+00:00,2,7,874,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,1.0,0.0,1.0,1.0,5.0,1.5555555555555556,3.4444444444444446,102.55725479089966,109.0,HIGH,1
165,0,0,0,0,0,1,39.0,0,0,0,1,1,0,FieldServices,TX,30,2020-09-02 19:06:07+00:00,2023-05-16 13:44:27+00:00,25,5,985,0.9666666666666667,0.9333333333333333,0.8333333333333334,0.7666666666666667,1.0,0.0,1.0,1.0,15.5,14.3,1.2,34.03384310393656,33.44827586206897,HIGH,1
167,1,0,0,0,0,1,43.0,0,0,0,1,1,0,FieldServices,UT,5,2020-07-01 13:36:31+00:00,2021-02-22 17:11:35+00:00,0,5,236,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,57.20305862361937,58.75,HIGH,1
170,0,0,1,0,0,1,51.0,0,0,0,1,1,0,FieldServices,TX,32,2020-02-14 21:30:16+00:00,2024-01-12 13:12:19+00:00,3,29,1427,0.96875,0.9375,0.84375,0.78125,1.0,0.0,1.0,1.0,16.5,1.09375,15.40625,45.71922790994053,45.54838709677419,HIGH,1
171,1,0,0,0,0,1,53.0,0,0,0,1,1,0,FieldServices,CA,5,2020-07-02 16:51:31+00:00,2022-02-25 16:59:27+00:00,1,4,603,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.6,2.4,130.60305862361938,150.5,HIGH,1
184,1,0,0,0,0,1,79.0,0,0,0,1,1,0,FieldServices,CA,10,2021-10-20 21:36:06+00:00,2023-06-15 16:01:47+00:00,3,7,602,0.9,0.8,0.5,0.3,1.0,0.0,1.0,1.0,5.5,1.5,4.0,65.10152931180968,66.66666666666667,HIGH,1
186,1,0,0,0,0,1,175.0,0,0,0,1,1,0,FieldServices,CT,2,2020-07-22 21:05:57+00:00,2022-04-18 15:47:02+00:00,2,0,634,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,342.50764655904845,634.0,HIGH,1
191,1,0,0,0,0,0,3.0,0,0,1,0,1,0,FieldServices,NY,8,2021-02-26 15:16:35+00:00,2021-04-02 23:26:58+00:00,5,3,35,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,2.875,1.625,10.501911639762106,4.714285714285714,HIGH,1
194,1,0,0,0,0,0,3.0,0,0,1,0,1,0,FieldServices,SC,13,2021-03-15 15:05:43+00:00,2024-03-06 16:53:20+00:00,1,12,1087,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.46153846153846156,1.0,0.0,1.0,1.0,7.0,0.9230769230769231,6.076923076923077,87.15502254754591,90.16666666666667,HIGH,1
195,1,0,0,0,0,0,3.0,0,0,1,0,1,0,FieldServices,CA,10,2021-04-29 13:46:13+00:00,2024-01-22 15:36:20+00:00,6,4,998,0.9,0.8,0.5,0.3,1.0,0.0,1.0,1.0,5.5,3.3,2.2,104.50152931180969,110.44444444444444,HIGH,1
196,1,0,0,0,0,0,3.0,0,0,1,0,1,0,FieldServices,CA,7,2021-10-05 16:15:10+00:00,2022-05-04 16:06:11+00:00,5,2,210,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,37.002184731156696,34.666666666666664,HIGH,1
198,1,0,0,0,0,1,5.0,0,0,1,0,1,0,FieldServices,TX,9,2021-03-30 19:38:47+00:00,2023-10-24 19:56:02+00:00,3,6,938,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,1.0,0.0,1.0,1.0,5.0,2.0,3.0,109.55725479089966,116.875,HIGH,1
199,1,0,0,0,0,1,6.0,0,0,1,0,1,0,FieldServices,AZ,3,2023-04-27 16:43:24+00:00,2023-05-24 23:11:13+00:00,0,3,27,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,26.005097706032284,13.5,HIGH,1
201,1,0,0,0,0,0,6.0,0,0,1,0,0,1,FieldServices,QC,22,2021-03-15 18:13:29+00:00,2023-05-04 19:04:52+00:00,10,12,780,0.9545454545454546,0.9090909090909091,0.7727272727272727,0.6818181818181818,1.0,0.0,1.0,1.0,11.5,4.045454545454546,7.454545454545454,37.500695141731676,36.857142857142854,HIGH,1
206,1,0,0,0,0,1,8.0,0,0,0,0,1,0,FieldServices,AZ,5,2021-11-01 21:45:58+00:00,2021-12-20 19:47:16+00:00,1,4,48,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,19.60305862361937,11.75,HIGH,1
209,1,0,0,0,0,0,10.0,0,0,1,0,1,0,FieldServices,MD,9,2021-04-07 17:13:19+00:00,2022-10-07 12:58:33+00:00,7,2,547,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,1.0,0.0,1.0,1.0,5.0,3.3333333333333335,1.6666666666666667,66.1128103464552,68.0,HIGH,1
217,1,0,0,0,0,0,11.0,0,0,1,0,1,0,FieldServices,WY,32,2020-08-10 19:09:02+00:00,2024-02-22 23:03:49+00:00,1,31,1291,0.96875,0.9375,0.84375,0.78125,1.0,0.0,1.0,1.0,16.5,0.09375,16.40625,41.56297790994053,41.25806451612903,HIGH,1
219,1,0,0,0,0,1,11.0,0,0,1,0,1,0,FieldServices,NV,7,2021-07-13 21:58:21+00:00,2021-07-27 13:18:50+00:00,6,1,13,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,4.0,3.4285714285714284,0.5714285714285714,9.002184731156694,2.0,HIGH,1
227,1,0,0,0,0,0,12.0,0,0,1,0,0,1,FieldServices,ON,38,2021-04-01 22:44:09+00:00,2023-11-30 21:32:18+00:00,16,22,972,0.9736842105263158,0.9473684210526315,0.868421052631579,0.8157894736842105,1.0,0.0,1.0,1.0,19.5,9.605263157894736,9.894736842105264,26.60566560837097,25.945945945945947,HIGH,1
234,0,0,0,0,0,1,14.0,0,0,1,0,1,0,FieldServices,AL,8,2022-03-07 17:52:29+00:00,2023-08-25 13:30:11+00:00,3,5,535,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,2.25,2.25,73.00191163976211,76.14285714285714,HIGH,1
237,1,0,0,0,0,0,14.0,0,0,1,0,1,0,FieldServices,SC,8,2021-07-27 18:04:06+00:00,2024-02-20 18:40:47+00:00,3,5,938,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,2.125,2.375,123.37691163976211,133.71428571428572,HIGH,1
239,1,0,0,0,0,0,15.0,0,0,1,0,1,0,FieldServices,PA,3,2024-01-05 02:45:59+00:00,2024-01-10 02:51:43+00:00,0,3,5,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,18.33843103936562,2.0,HIGH,1
